province_code,year,month,influenza,influenza_death,dengue_fever,dengue_fever_death,diarrhoea,diarrhoea_death,date1
22,2017,12,2241,0,77,0,993,0,2017-12-15
22,2017,12,2241,0,77,0,993,0,2017-12-15
22,2017,12,2241,0,77,0,993,0,2017-12-15
22,2017,12,2241,0,77,0,993,0,2017-12-15
22,2017,12,2241,0,77,0,993,0,2017-12-15
23,2017,12,2241,0,77,0,993,0,2017-12-15
23,2017,12,2241,0,77,0,993,0,2017-12-15
23,2017,12,2241,0,77,0,993,0,2017-12-15
23,2017,12,2241,0,77,0,993,0,2017-12-15
23,2017,12,2241,0,77,0,993,0,2017-12-15
23,2017,12,2241,0,77,0,993,0,2017-12-15
23,2017,12,2241,0,77,0,993,0,2017-12-15
23,2017,12,2241,0,77,0,993,0,2017-12-15
21,2017,12,2241,0,77,0,993,0,2017-12-15
21,2017,12,2241,0,77,0,993,0,2017-12-15
21,2017,12,2241,0,77,0,993,0,2017-12-15
38,2017,12,2241,0,77,0,993,0,2017-12-15
38,2017,12,2241,0,77,0,993,0,2017-12-15
26,2017,12,2241,0,77,0,993,0,2017-12-15
26,2017,12,2241,0,77,0,993,0,2017-12-15
45,2017,12,2241,0,77,0,993,0,2017-12-15
32,2017,12,2241,0,77,0,993,0,2017-12-15
49,2017,12,2241,0,77,0,993,0,2017-12-15
49,2017,12,2241,0,77,0,993,0,2017-12-15
28,2017,12,2241,0,77,0,993,0,2017-12-15
40,2017,12,2241,0,77,0,993,0,2017-12-15
40,2017,12,2241,0,77,0,993,0,2017-12-15
56,2017,12,2241,0,77,0,993,0,2017-12-15
42,2017,12,2241,0,77,0,993,0,2017-12-15
43,2017,12,2241,0,77,0,993,0,2017-12-15
61,2017,12,2241,0,77,0,993,0,2017-12-15
61,2017,12,2241,0,77,0,993,0,2017-12-15
35,2017,12,2241,0,77,0,993,0,2017-12-15
41,2017,12,2241,0,77,0,993,0,2017-12-15
41,2017,12,2241,0,77,0,993,0,2017-12-15
37,2017,12,2241,0,77,0,993,0,2017-12-15
55,2017,12,2241,0,77,0,993,0,2017-12-15
34,2017,12,2241,0,77,0,993,0,2017-12-15
34,2017,12,2241,0,77,0,993,0,2017-12-15
57,2017,12,2241,0,77,0,993,0,2017-12-15
48,2017,12,2241,0,77,0,993,0,2017-12-15
36,2017,12,2241,0,77,0,993,0,2017-12-15
59,2017,12,2241,0,77,0,993,0,2017-12-15
60,2017,12,2241,0,77,0,993,0,2017-12-15
52,2017,12,2241,0,77,0,993,0,2017-12-15
62,2017,12,2241,0,77,0,993,0,2017-12-15
46,2017,12,2241,0,77,0,993,0,2017-12-15
39,2017,12,2241,0,77,0,993,0,2017-12-15
63,2017,12,2241,0,77,0,993,0,2017-12-15
51,2017,12,2241,0,77,0,993,0,2017-12-15
64,2017,12,2241,0,77,0,993,0,2017-12-15
54,2017,12,2241,0,77,0,993,0,2017-12-15
15,2018,1,2241,0,77,0,993,0,2018-01-15
15,2018,1,2241,0,77,0,993,0,2018-01-15
15,2018,1,2241,0,77,0,993,0,2018-01-15
15,2018,1,2241,0,77,0,993,0,2018-01-15
30,2018,1,2241,0,77,0,993,0,2018-01-15
30,2018,1,2241,0,77,0,993,0,2018-01-15
30,2018,1,2241,0,77,0,993,0,2018-01-15
27,2018,1,2241,0,77,0,993,0,2018-01-15
27,2018,1,2241,0,77,0,993,0,2018-01-15
27,2018,1,2241,0,77,0,993,0,2018-01-15
27,2018,1,2241,0,77,0,993,0,2018-01-15
27,2018,1,2241,0,77,0,993,0,2018-01-15
27,2018,1,2241,0,77,0,993,0,2018-01-15
27,2018,1,2241,0,77,0,993,0,2018-01-15
27,2018,1,2241,0,77,0,993,0,2018-01-15
3,2018,1,2241,0,77,0,993,0,2018-01-15
3,2018,1,2241,0,77,0,993,0,2018-01-15
3,2018,1,2241,0,77,0,993,0,2018-01-15
3,2018,1,2241,0,77,0,993,0,2018-01-15
29,2018,1,2241,0,77,0,993,0,2018-01-15
29,2018,1,2241,0,77,0,993,0,2018-01-15
25,2018,1,2241,0,77,0,993,0,2018-01-15
16,2018,1,2241,0,77,0,993,0,2018-01-15
16,2018,1,2241,0,77,0,993,0,2018-01-15
16,2018,1,2241,0,77,0,993,0,2018-01-15
16,2018,1,2241,0,77,0,993,0,2018-01-15
7,2018,1,2241,0,77,0,993,0,2018-01-15
7,2018,1,2241,0,77,0,993,0,2018-01-15
31,2018,1,2241,0,77,0,993,0,2018-01-15
31,2018,1,2241,0,77,0,993,0,2018-01-15
24,2018,1,2241,0,77,0,993,0,2018-01-15
24,2018,1,2241,0,77,0,993,0,2018-01-15
4,2018,1,2241,0,77,0,993,0,2018-01-15
4,2018,1,2241,0,77,0,993,0,2018-01-15
20,2018,1,2241,0,77,0,993,0,2018-01-15
13,2018,1,2241,0,77,0,993,0,2018-01-15
13,2018,1,2241,0,77,0,993,0,2018-01-15
13,2018,1,2241,0,77,0,993,0,2018-01-15
9,2018,1,2241,0,77,0,993,0,2018-01-15
9,2018,1,2241,0,77,0,993,0,2018-01-15
9,2018,1,2241,0,77,0,993,0,2018-01-15
8,2018,1,2241,0,77,0,993,0,2018-01-15
8,2018,1,2241,0,77,0,993,0,2018-01-15
8,2018,1,2241,0,77,0,993,0,2018-01-15
11,2018,1,2241,0,77,0,993,0,2018-01-15
11,2018,1,2241,0,77,0,993,0,2018-01-15
11,2018,1,2241,0,77,0,993,0,2018-01-15
6,2018,1,2241,0,77,0,993,0,2018-01-15
15,2018,1,2241,0,77,0,993,0,2018-01-15
15,2018,1,2241,0,77,0,993,0,2018-01-15
15,2018,1,2241,0,77,0,993,0,2018-01-15
10,2018,1,2241,0,77,0,993,0,2018-01-15
2,2018,1,2241,0,77,0,993,0,2018-01-15
17,2018,1,2241,0,77,0,993,0,2018-01-15
17,2018,1,2241,0,77,0,993,0,2018-01-15
12,2018,1,2241,0,77,0,993,0,2018-01-15
19,2018,1,2241,0,77,0,993,0,2018-01-15
19,2018,1,2241,0,77,0,993,0,2018-01-15
22,2018,1,2241,0,77,0,993,0,2018-01-15
22,2018,1,2241,0,77,0,993,0,2018-01-15
22,2018,1,2241,0,77,0,993,0,2018-01-15
22,2018,1,2241,0,77,0,993,0,2018-01-15
22,2018,1,2241,0,77,0,993,0,2018-01-15
23,2018,1,2241,0,77,0,993,0,2018-01-15
23,2018,1,2241,0,77,0,993,0,2018-01-15
23,2018,1,2241,0,77,0,993,0,2018-01-15
23,2018,1,2241,0,77,0,993,0,2018-01-15
23,2018,1,2241,0,77,0,993,0,2018-01-15
23,2018,1,2241,0,77,0,993,0,2018-01-15
23,2018,1,2241,0,77,0,993,0,2018-01-15
23,2018,1,2241,0,77,0,993,0,2018-01-15
21,2018,1,2241,0,77,0,993,0,2018-01-15
21,2018,1,2241,0,77,0,993,0,2018-01-15
21,2018,1,2241,0,77,0,993,0,2018-01-15
38,2018,1,2241,0,77,0,993,0,2018-01-15
38,2018,1,2241,0,77,0,993,0,2018-01-15
26,2018,1,2241,0,77,0,993,0,2018-01-15
26,2018,1,2241,0,77,0,993,0,2018-01-15
45,2018,1,2241,0,77,0,993,0,2018-01-15
32,2018,1,2241,0,77,0,993,0,2018-01-15
49,2018,1,2241,0,77,0,993,0,2018-01-15
49,2018,1,2241,0,77,0,993,0,2018-01-15
28,2018,1,2241,0,77,0,993,0,2018-01-15
40,2018,1,2241,0,77,0,993,0,2018-01-15
40,2018,1,2241,0,77,0,993,0,2018-01-15
56,2018,1,2241,0,77,0,993,0,2018-01-15
42,2018,1,2241,0,77,0,993,0,2018-01-15
43,2018,1,2241,0,77,0,993,0,2018-01-15
61,2018,1,2241,0,77,0,993,0,2018-01-15
61,2018,1,2241,0,77,0,993,0,2018-01-15
35,2018,1,2241,0,77,0,993,0,2018-01-15
41,2018,1,2241,0,77,0,993,0,2018-01-15
41,2018,1,2241,0,77,0,993,0,2018-01-15
37,2018,1,2241,0,77,0,993,0,2018-01-15
55,2018,1,2241,0,77,0,993,0,2018-01-15
34,2018,1,2241,0,77,0,993,0,2018-01-15
34,2018,1,2241,0,77,0,993,0,2018-01-15
57,2018,1,2241,0,77,0,993,0,2018-01-15
48,2018,1,2241,0,77,0,993,0,2018-01-15
36,2018,1,2241,0,77,0,993,0,2018-01-15
59,2018,1,2241,0,77,0,993,0,2018-01-15
60,2018,1,2241,0,77,0,993,0,2018-01-15
52,2018,1,2241,0,77,0,993,0,2018-01-15
62,2018,1,2241,0,77,0,993,0,2018-01-15
46,2018,1,2241,0,77,0,993,0,2018-01-15
39,2018,1,2241,0,77,0,993,0,2018-01-15
63,2018,1,2241,0,77,0,993,0,2018-01-15
51,2018,1,2241,0,77,0,993,0,2018-01-15
64,2018,1,2241,0,77,0,993,0,2018-01-15
54,2018,1,2241,0,77,0,993,0,2018-01-15
15,2018,2,2241,0,77,0,993,0,2018-02-15
15,2018,2,2241,0,77,0,993,0,2018-02-15
15,2018,2,2241,0,77,0,993,0,2018-02-15
15,2018,2,2241,0,77,0,993,0,2018-02-15
30,2018,2,2241,0,77,0,993,0,2018-02-15
30,2018,2,2241,0,77,0,993,0,2018-02-15
30,2018,2,2241,0,77,0,993,0,2018-02-15
27,2018,2,2241,0,77,0,993,0,2018-02-15
27,2018,2,2241,0,77,0,993,0,2018-02-15
27,2018,2,2241,0,77,0,993,0,2018-02-15
27,2018,2,2241,0,77,0,993,0,2018-02-15
27,2018,2,2241,0,77,0,993,0,2018-02-15
27,2018,2,2241,0,77,0,993,0,2018-02-15
27,2018,2,2241,0,77,0,993,0,2018-02-15
27,2018,2,2241,0,77,0,993,0,2018-02-15
3,2018,2,2241,0,77,0,993,0,2018-02-15
3,2018,2,2241,0,77,0,993,0,2018-02-15
3,2018,2,2241,0,77,0,993,0,2018-02-15
3,2018,2,2241,0,77,0,993,0,2018-02-15
29,2018,2,2241,0,77,0,993,0,2018-02-15
29,2018,2,2241,0,77,0,993,0,2018-02-15
25,2018,2,2241,0,77,0,993,0,2018-02-15
16,2018,2,2241,0,77,0,993,0,2018-02-15
16,2018,2,2241,0,77,0,993,0,2018-02-15
16,2018,2,2241,0,77,0,993,0,2018-02-15
16,2018,2,2241,0,77,0,993,0,2018-02-15
7,2018,2,2241,0,77,0,993,0,2018-02-15
7,2018,2,2241,0,77,0,993,0,2018-02-15
31,2018,2,2241,0,77,0,993,0,2018-02-15
31,2018,2,2241,0,77,0,993,0,2018-02-15
24,2018,2,2241,0,77,0,993,0,2018-02-15
24,2018,2,2241,0,77,0,993,0,2018-02-15
4,2018,2,2241,0,77,0,993,0,2018-02-15
4,2018,2,2241,0,77,0,993,0,2018-02-15
20,2018,2,2241,0,77,0,993,0,2018-02-15
13,2018,2,2241,0,77,0,993,0,2018-02-15
13,2018,2,2241,0,77,0,993,0,2018-02-15
13,2018,2,2241,0,77,0,993,0,2018-02-15
9,2018,2,2241,0,77,0,993,0,2018-02-15
9,2018,2,2241,0,77,0,993,0,2018-02-15
9,2018,2,2241,0,77,0,993,0,2018-02-15
8,2018,2,2241,0,77,0,993,0,2018-02-15
8,2018,2,2241,0,77,0,993,0,2018-02-15
8,2018,2,2241,0,77,0,993,0,2018-02-15
11,2018,2,2241,0,77,0,993,0,2018-02-15
11,2018,2,2241,0,77,0,993,0,2018-02-15
11,2018,2,2241,0,77,0,993,0,2018-02-15
6,2018,2,2241,0,77,0,993,0,2018-02-15
15,2018,2,2241,0,77,0,993,0,2018-02-15
15,2018,2,2241,0,77,0,993,0,2018-02-15
15,2018,2,2241,0,77,0,993,0,2018-02-15
10,2018,2,2241,0,77,0,993,0,2018-02-15
2,2018,2,2241,0,77,0,993,0,2018-02-15
17,2018,2,2241,0,77,0,993,0,2018-02-15
17,2018,2,2241,0,77,0,993,0,2018-02-15
12,2018,2,2241,0,77,0,993,0,2018-02-15
19,2018,2,2241,0,77,0,993,0,2018-02-15
19,2018,2,2241,0,77,0,993,0,2018-02-15
22,2018,2,2241,0,77,0,993,0,2018-02-15
22,2018,2,2241,0,77,0,993,0,2018-02-15
22,2018,2,2241,0,77,0,993,0,2018-02-15
22,2018,2,2241,0,77,0,993,0,2018-02-15
22,2018,2,2241,0,77,0,993,0,2018-02-15
23,2018,2,2241,0,77,0,993,0,2018-02-15
23,2018,2,2241,0,77,0,993,0,2018-02-15
23,2018,2,2241,0,77,0,993,0,2018-02-15
23,2018,2,2241,0,77,0,993,0,2018-02-15
23,2018,2,2241,0,77,0,993,0,2018-02-15
23,2018,2,2241,0,77,0,993,0,2018-02-15
23,2018,2,2241,0,77,0,993,0,2018-02-15
23,2018,2,2241,0,77,0,993,0,2018-02-15
21,2018,2,2241,0,77,0,993,0,2018-02-15
21,2018,2,2241,0,77,0,993,0,2018-02-15
21,2018,2,2241,0,77,0,993,0,2018-02-15
38,2018,2,2241,0,77,0,993,0,2018-02-15
38,2018,2,2241,0,77,0,993,0,2018-02-15
26,2018,2,2241,0,77,0,993,0,2018-02-15
26,2018,2,2241,0,77,0,993,0,2018-02-15
45,2018,2,2241,0,77,0,993,0,2018-02-15
32,2018,2,2241,0,77,0,993,0,2018-02-15
49,2018,2,2241,0,77,0,993,0,2018-02-15
49,2018,2,2241,0,77,0,993,0,2018-02-15
28,2018,2,2241,0,77,0,993,0,2018-02-15
40,2018,2,2241,0,77,0,993,0,2018-02-15
40,2018,2,2241,0,77,0,993,0,2018-02-15
56,2018,2,2241,0,77,0,993,0,2018-02-15
42,2018,2,2241,0,77,0,993,0,2018-02-15
43,2018,2,2241,0,77,0,993,0,2018-02-15
61,2018,2,2241,0,77,0,993,0,2018-02-15
61,2018,2,2241,0,77,0,993,0,2018-02-15
35,2018,2,2241,0,77,0,993,0,2018-02-15
41,2018,2,2241,0,77,0,993,0,2018-02-15
41,2018,2,2241,0,77,0,993,0,2018-02-15
37,2018,2,2241,0,77,0,993,0,2018-02-15
55,2018,2,2241,0,77,0,993,0,2018-02-15
34,2018,2,2241,0,77,0,993,0,2018-02-15
34,2018,2,2241,0,77,0,993,0,2018-02-15
57,2018,2,2241,0,77,0,993,0,2018-02-15
48,2018,2,2241,0,77,0,993,0,2018-02-15
36,2018,2,2241,0,77,0,993,0,2018-02-15
59,2018,2,2241,0,77,0,993,0,2018-02-15
60,2018,2,2241,0,77,0,993,0,2018-02-15
52,2018,2,2241,0,77,0,993,0,2018-02-15
62,2018,2,2241,0,77,0,993,0,2018-02-15
46,2018,2,2241,0,77,0,993,0,2018-02-15
39,2018,2,2241,0,77,0,993,0,2018-02-15
63,2018,2,2241,0,77,0,993,0,2018-02-15
51,2018,2,2241,0,77,0,993,0,2018-02-15
64,2018,2,2241,0,77,0,993,0,2018-02-15
54,2018,2,2241,0,77,0,993,0,2018-02-15
15,2018,3,2241,0,77,0,993,0,2018-03-15
15,2018,3,2241,0,77,0,993,0,2018-03-15
15,2018,3,2241,0,77,0,993,0,2018-03-15
15,2018,3,2241,0,77,0,993,0,2018-03-15
30,2018,3,2241,0,77,0,993,0,2018-03-15
30,2018,3,2241,0,77,0,993,0,2018-03-15
30,2018,3,2241,0,77,0,993,0,2018-03-15
27,2018,3,2241,0,77,0,993,0,2018-03-15
27,2018,3,2241,0,77,0,993,0,2018-03-15
27,2018,3,2241,0,77,0,993,0,2018-03-15
27,2018,3,2241,0,77,0,993,0,2018-03-15
27,2018,3,2241,0,77,0,993,0,2018-03-15
27,2018,3,2241,0,77,0,993,0,2018-03-15
27,2018,3,2241,0,77,0,993,0,2018-03-15
27,2018,3,2241,0,77,0,993,0,2018-03-15
3,2018,3,2241,0,77,0,993,0,2018-03-15
3,2018,3,2241,0,77,0,993,0,2018-03-15
3,2018,3,2241,0,77,0,993,0,2018-03-15
3,2018,3,2241,0,77,0,993,0,2018-03-15
29,2018,3,2241,0,77,0,993,0,2018-03-15
29,2018,3,2241,0,77,0,993,0,2018-03-15
25,2018,3,2241,0,77,0,993,0,2018-03-15
16,2018,3,2241,0,77,0,993,0,2018-03-15
16,2018,3,2241,0,77,0,993,0,2018-03-15
16,2018,3,2241,0,77,0,993,0,2018-03-15
16,2018,3,2241,0,77,0,993,0,2018-03-15
7,2018,3,2241,0,77,0,993,0,2018-03-15
7,2018,3,2241,0,77,0,993,0,2018-03-15
31,2018,3,2241,0,77,0,993,0,2018-03-15
31,2018,3,2241,0,77,0,993,0,2018-03-15
24,2018,3,2241,0,77,0,993,0,2018-03-15
24,2018,3,2241,0,77,0,993,0,2018-03-15
4,2018,3,2241,0,77,0,993,0,2018-03-15
4,2018,3,2241,0,77,0,993,0,2018-03-15
20,2018,3,2241,0,77,0,993,0,2018-03-15
13,2018,3,2241,0,77,0,993,0,2018-03-15
13,2018,3,2241,0,77,0,993,0,2018-03-15
13,2018,3,2241,0,77,0,993,0,2018-03-15
9,2018,3,2241,0,77,0,993,0,2018-03-15
9,2018,3,2241,0,77,0,993,0,2018-03-15
9,2018,3,2241,0,77,0,993,0,2018-03-15
8,2018,3,2241,0,77,0,993,0,2018-03-15
8,2018,3,2241,0,77,0,993,0,2018-03-15
8,2018,3,2241,0,77,0,993,0,2018-03-15
11,2018,3,2241,0,77,0,993,0,2018-03-15
11,2018,3,2241,0,77,0,993,0,2018-03-15
11,2018,3,2241,0,77,0,993,0,2018-03-15
6,2018,3,2241,0,77,0,993,0,2018-03-15
15,2018,3,2241,0,77,0,993,0,2018-03-15
15,2018,3,2241,0,77,0,993,0,2018-03-15
15,2018,3,2241,0,77,0,993,0,2018-03-15
10,2018,3,2241,0,77,0,993,0,2018-03-15
2,2018,3,2241,0,77,0,993,0,2018-03-15
17,2018,3,2241,0,77,0,993,0,2018-03-15
17,2018,3,2241,0,77,0,993,0,2018-03-15
12,2018,3,2241,0,77,0,993,0,2018-03-15
19,2018,3,2241,0,77,0,993,0,2018-03-15
19,2018,3,2241,0,77,0,993,0,2018-03-15
22,2018,3,2241,0,77,0,993,0,2018-03-15
22,2018,3,2241,0,77,0,993,0,2018-03-15
22,2018,3,2241,0,77,0,993,0,2018-03-15
22,2018,3,2241,0,77,0,993,0,2018-03-15
22,2018,3,2241,0,77,0,993,0,2018-03-15
23,2018,3,2241,0,77,0,993,0,2018-03-15
23,2018,3,2241,0,77,0,993,0,2018-03-15
23,2018,3,2241,0,77,0,993,0,2018-03-15
23,2018,3,2241,0,77,0,993,0,2018-03-15
23,2018,3,2241,0,77,0,993,0,2018-03-15
23,2018,3,2241,0,77,0,993,0,2018-03-15
23,2018,3,2241,0,77,0,993,0,2018-03-15
23,2018,3,2241,0,77,0,993,0,2018-03-15
21,2018,3,2241,0,77,0,993,0,2018-03-15
21,2018,3,2241,0,77,0,993,0,2018-03-15
21,2018,3,2241,0,77,0,993,0,2018-03-15
38,2018,3,2241,0,77,0,993,0,2018-03-15
38,2018,3,2241,0,77,0,993,0,2018-03-15
26,2018,3,2241,0,77,0,993,0,2018-03-15
26,2018,3,2241,0,77,0,993,0,2018-03-15
45,2018,3,2241,0,77,0,993,0,2018-03-15
32,2018,3,2241,0,77,0,993,0,2018-03-15
49,2018,3,2241,0,77,0,993,0,2018-03-15
49,2018,3,2241,0,77,0,993,0,2018-03-15
28,2018,3,2241,0,77,0,993,0,2018-03-15
40,2018,3,2241,0,77,0,993,0,2018-03-15
40,2018,3,2241,0,77,0,993,0,2018-03-15
56,2018,3,2241,0,77,0,993,0,2018-03-15
42,2018,3,2241,0,77,0,993,0,2018-03-15
43,2018,3,2241,0,77,0,993,0,2018-03-15
61,2018,3,2241,0,77,0,993,0,2018-03-15
61,2018,3,2241,0,77,0,993,0,2018-03-15
35,2018,3,2241,0,77,0,993,0,2018-03-15
41,2018,3,2241,0,77,0,993,0,2018-03-15
41,2018,3,2241,0,77,0,993,0,2018-03-15
37,2018,3,2241,0,77,0,993,0,2018-03-15
55,2018,3,2241,0,77,0,993,0,2018-03-15
34,2018,3,2241,0,77,0,993,0,2018-03-15
34,2018,3,2241,0,77,0,993,0,2018-03-15
57,2018,3,2241,0,77,0,993,0,2018-03-15
48,2018,3,2241,0,77,0,993,0,2018-03-15
36,2018,3,2241,0,77,0,993,0,2018-03-15
59,2018,3,2241,0,77,0,993,0,2018-03-15
60,2018,3,2241,0,77,0,993,0,2018-03-15
52,2018,3,2241,0,77,0,993,0,2018-03-15
62,2018,3,2241,0,77,0,993,0,2018-03-15
46,2018,3,2241,0,77,0,993,0,2018-03-15
39,2018,3,2241,0,77,0,993,0,2018-03-15
63,2018,3,2241,0,77,0,993,0,2018-03-15
51,2018,3,2241,0,77,0,993,0,2018-03-15
64,2018,3,2241,0,77,0,993,0,2018-03-15
54,2018,3,2241,0,77,0,993,0,2018-03-15
15,2018,4,2241,0,77,0,993,0,2018-04-15
15,2018,4,2241,0,77,0,993,0,2018-04-15
15,2018,4,2241,0,77,0,993,0,2018-04-15
15,2018,4,2241,0,77,0,993,0,2018-04-15
30,2018,4,2241,0,77,0,993,0,2018-04-15
30,2018,4,2241,0,77,0,993,0,2018-04-15
30,2018,4,2241,0,77,0,993,0,2018-04-15
27,2018,4,2241,0,77,0,993,0,2018-04-15
27,2018,4,2241,0,77,0,993,0,2018-04-15
27,2018,4,2241,0,77,0,993,0,2018-04-15
27,2018,4,2241,0,77,0,993,0,2018-04-15
27,2018,4,2241,0,77,0,993,0,2018-04-15
27,2018,4,2241,0,77,0,993,0,2018-04-15
27,2018,4,2241,0,77,0,993,0,2018-04-15
27,2018,4,2241,0,77,0,993,0,2018-04-15
3,2018,4,2241,0,77,0,993,0,2018-04-15
3,2018,4,2241,0,77,0,993,0,2018-04-15
3,2018,4,2241,0,77,0,993,0,2018-04-15
3,2018,4,2241,0,77,0,993,0,2018-04-15
29,2018,4,2241,0,77,0,993,0,2018-04-15
29,2018,4,2241,0,77,0,993,0,2018-04-15
25,2018,4,2241,0,77,0,993,0,2018-04-15
16,2018,4,2241,0,77,0,993,0,2018-04-15
16,2018,4,2241,0,77,0,993,0,2018-04-15
16,2018,4,2241,0,77,0,993,0,2018-04-15
16,2018,4,2241,0,77,0,993,0,2018-04-15
7,2018,4,2241,0,77,0,993,0,2018-04-15
7,2018,4,2241,0,77,0,993,0,2018-04-15
31,2018,4,2241,0,77,0,993,0,2018-04-15
31,2018,4,2241,0,77,0,993,0,2018-04-15
24,2018,4,2241,0,77,0,993,0,2018-04-15
24,2018,4,2241,0,77,0,993,0,2018-04-15
4,2018,4,2241,0,77,0,993,0,2018-04-15
4,2018,4,2241,0,77,0,993,0,2018-04-15
20,2018,4,2241,0,77,0,993,0,2018-04-15
13,2018,4,2241,0,77,0,993,0,2018-04-15
13,2018,4,2241,0,77,0,993,0,2018-04-15
13,2018,4,2241,0,77,0,993,0,2018-04-15
9,2018,4,2241,0,77,0,993,0,2018-04-15
9,2018,4,2241,0,77,0,993,0,2018-04-15
9,2018,4,2241,0,77,0,993,0,2018-04-15
8,2018,4,2241,0,77,0,993,0,2018-04-15
8,2018,4,2241,0,77,0,993,0,2018-04-15
8,2018,4,2241,0,77,0,993,0,2018-04-15
11,2018,4,2241,0,77,0,993,0,2018-04-15
11,2018,4,2241,0,77,0,993,0,2018-04-15
11,2018,4,2241,0,77,0,993,0,2018-04-15
6,2018,4,2241,0,77,0,993,0,2018-04-15
15,2018,4,2241,0,77,0,993,0,2018-04-15
15,2018,4,2241,0,77,0,993,0,2018-04-15
15,2018,4,2241,0,77,0,993,0,2018-04-15
10,2018,4,2241,0,77,0,993,0,2018-04-15
2,2018,4,2241,0,77,0,993,0,2018-04-15
17,2018,4,2241,0,77,0,993,0,2018-04-15
17,2018,4,2241,0,77,0,993,0,2018-04-15
12,2018,4,2241,0,77,0,993,0,2018-04-15
19,2018,4,2241,0,77,0,993,0,2018-04-15
19,2018,4,2241,0,77,0,993,0,2018-04-15
22,2018,4,2241,0,77,0,993,0,2018-04-15
22,2018,4,2241,0,77,0,993,0,2018-04-15
22,2018,4,2241,0,77,0,993,0,2018-04-15
22,2018,4,2241,0,77,0,993,0,2018-04-15
22,2018,4,2241,0,77,0,993,0,2018-04-15
23,2018,4,2241,0,77,0,993,0,2018-04-15
23,2018,4,2241,0,77,0,993,0,2018-04-15
23,2018,4,2241,0,77,0,993,0,2018-04-15
23,2018,4,2241,0,77,0,993,0,2018-04-15
23,2018,4,2241,0,77,0,993,0,2018-04-15
23,2018,4,2241,0,77,0,993,0,2018-04-15
23,2018,4,2241,0,77,0,993,0,2018-04-15
23,2018,4,2241,0,77,0,993,0,2018-04-15
21,2018,4,2241,0,77,0,993,0,2018-04-15
21,2018,4,2241,0,77,0,993,0,2018-04-15
21,2018,4,2241,0,77,0,993,0,2018-04-15
38,2018,4,2241,0,77,0,993,0,2018-04-15
38,2018,4,2241,0,77,0,993,0,2018-04-15
26,2018,4,2241,0,77,0,993,0,2018-04-15
26,2018,4,2241,0,77,0,993,0,2018-04-15
45,2018,4,2241,0,77,0,993,0,2018-04-15
32,2018,4,2241,0,77,0,993,0,2018-04-15
49,2018,4,2241,0,77,0,993,0,2018-04-15
49,2018,4,2241,0,77,0,993,0,2018-04-15
28,2018,4,2241,0,77,0,993,0,2018-04-15
40,2018,4,2241,0,77,0,993,0,2018-04-15
40,2018,4,2241,0,77,0,993,0,2018-04-15
56,2018,4,2241,0,77,0,993,0,2018-04-15
42,2018,4,2241,0,77,0,993,0,2018-04-15
43,2018,4,2241,0,77,0,993,0,2018-04-15
61,2018,4,2241,0,77,0,993,0,2018-04-15
61,2018,4,2241,0,77,0,993,0,2018-04-15
35,2018,4,2241,0,77,0,993,0,2018-04-15
41,2018,4,2241,0,77,0,993,0,2018-04-15
41,2018,4,2241,0,77,0,993,0,2018-04-15
37,2018,4,2241,0,77,0,993,0,2018-04-15
55,2018,4,2241,0,77,0,993,0,2018-04-15
34,2018,4,2241,0,77,0,993,0,2018-04-15
34,2018,4,2241,0,77,0,993,0,2018-04-15
57,2018,4,2241,0,77,0,993,0,2018-04-15
48,2018,4,2241,0,77,0,993,0,2018-04-15
36,2018,4,2241,0,77,0,993,0,2018-04-15
59,2018,4,2241,0,77,0,993,0,2018-04-15
60,2018,4,2241,0,77,0,993,0,2018-04-15
52,2018,4,2241,0,77,0,993,0,2018-04-15
62,2018,4,2241,0,77,0,993,0,2018-04-15
46,2018,4,2241,0,77,0,993,0,2018-04-15
39,2018,4,2241,0,77,0,993,0,2018-04-15
63,2018,4,2241,0,77,0,993,0,2018-04-15
51,2018,4,2241,0,77,0,993,0,2018-04-15
64,2018,4,2241,0,77,0,993,0,2018-04-15
54,2018,4,2241,0,77,0,993,0,2018-04-15
15,2018,5,2241,0,77,0,993,0,2018-05-15
15,2018,5,2241,0,77,0,993,0,2018-05-15
15,2018,5,2241,0,77,0,993,0,2018-05-15
15,2018,5,2241,0,77,0,993,0,2018-05-15
30,2018,5,2241,0,77,0,993,0,2018-05-15
30,2018,5,2241,0,77,0,993,0,2018-05-15
30,2018,5,2241,0,77,0,993,0,2018-05-15
27,2018,5,2241,0,77,0,993,0,2018-05-15
27,2018,5,2241,0,77,0,993,0,2018-05-15
27,2018,5,2241,0,77,0,993,0,2018-05-15
27,2018,5,2241,0,77,0,993,0,2018-05-15
27,2018,5,2241,0,77,0,993,0,2018-05-15
27,2018,5,2241,0,77,0,993,0,2018-05-15
27,2018,5,2241,0,77,0,993,0,2018-05-15
27,2018,5,2241,0,77,0,993,0,2018-05-15
3,2018,5,2241,0,77,0,993,0,2018-05-15
3,2018,5,2241,0,77,0,993,0,2018-05-15
3,2018,5,2241,0,77,0,993,0,2018-05-15
3,2018,5,2241,0,77,0,993,0,2018-05-15
29,2018,5,2241,0,77,0,993,0,2018-05-15
29,2018,5,2241,0,77,0,993,0,2018-05-15
25,2018,5,2241,0,77,0,993,0,2018-05-15
16,2018,5,2241,0,77,0,993,0,2018-05-15
16,2018,5,2241,0,77,0,993,0,2018-05-15
